event_id,threshold_abs_z,entry_time,side,entry_z,entry_abs_z,settled,settle_time,exit_time,exit_reason,bars_to_settle,bars_to_exit,approx_trading_days_to_exit,entry_nifty_close,entry_sensex_close,exit_nifty_close,exit_sensex_close,max_loss_abs_rupees,max_loss_rupees,max_loss_time,max_profit_rupees,max_profit_time,max_abs_z_during_wait,max_abs_z_time,directional_worst_z_during_wait,directional_worst_z_time,gross_exit_pnl_rupees,cost_rupees,net_exit_pnl_rupees,nifty_points_at_exit,sensex_points_at_exit,nifty_qty,sensex_qty,entry_date,entry_trading_date,exit_z,exit_abs_z,calendar_minutes_to_exit
176,5.0,2026-03-04 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-8.412194014972933,8.412194014972933,True,2026-03-04 10:17:00,2026-03-04 10:17:00,SETTLED,62,62,0.16533333333333333,24401.25,78690.81,24401.95,78795.47,0.0,0.0,2026-03-04 09:15:00,11388.24999999988,2026-03-04 10:05:00,8.412194014972933,2026-03-04 09:15:00,-8.412194014972933,2026-03-04 09:15:00,10238.500000000113,0.0,10238.500000000113,0.7000000000007276,104.66000000000349,325,100,2026-03-04,2026-03-04,-0.3042332199914083,0.3042332199914083,62.0
177,5.0,2026-03-09 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-10.35040900616139,10.35040900616139,True,2026-03-09 10:50:00,2026-03-09 10:50:00,SETTLED,95,95,0.25333333333333335,23909.1,77078.02,23791.85,76848.28,647.7500000001783,-647.7500000001783,2026-03-09 09:16:00,15132.249999999476,2026-03-09 10:50:00,10.35040900616139,2026-03-09 09:15:00,-10.35040900616139,2026-03-09 09:15:00,15132.249999999476,0.0,15132.249999999476,-117.25,-229.74000000000524,325,100,2026-03-09,2026-03-09,-0.4715631529142343,0.4715631529142343,95.0
178,5.0,2026-03-12 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.6117808505736155,7.6117808505736155,True,2026-03-12 10:29:00,2026-03-12 10:29:00,SETTLED,74,74,0.19733333333333333,23585.9,75930.2,23666.65,76262.16,0.0,0.0,2026-03-12 09:15:00,7529.000000000815,2026-03-12 09:38:00,7.6117808505736155,2026-03-12 09:15:00,-7.6117808505736155,2026-03-12 09:15:00,6952.25000000064,0.0,6952.25000000064,80.75,331.9600000000064,325,100,2026-03-12,2026-03-12,-0.1729661966937967,0.1729661966937967,74.0
179,5.0,2026-03-19 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.872143978602237,7.872143978602237,True,2026-03-19 11:37:00,2026-03-19 11:37:00,SETTLED,142,142,0.37866666666666665,23334.7,75281.11,23244.95,74979.65,7842.99999999912,-7842.99999999912,2026-03-19 09:53:00,0.0,2026-03-19 09:15:00,8.83324839530781,2026-03-19 09:16:00,-8.83324839530781,2026-03-19 09:16:00,-977.2500000006403,0.0,-977.2500000006403,-89.75,-301.4600000000064,325,100,2026-03-19,2026-03-19,-0.4900482679870075,0.4900482679870075,142.0
180,5.0,2026-03-23 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-9.069338529717639,9.069338529717639,True,2026-03-23 11:26:00,2026-03-23 11:26:00,SETTLED,131,131,0.34933333333333333,22659.45,73046.08,22556.15,72825.7,2479.250000000411,-2479.250000000411,2026-03-23 09:16:00,11534.499999999302,2026-03-23 11:26:00,9.069338529717639,2026-03-23 09:15:00,-9.069338529717639,2026-03-23 09:15:00,11534.499999999302,0.0,11534.499999999302,-103.29999999999927,-220.38000000000466,325,100,2026-03-23,2026-03-23,-0.17755342364362298,0.17755342364362298,131.0
181,5.0,2026-03-30 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.658892891441599,5.658892891441599,True,2026-03-30 12:15:00,2026-03-30 12:15:00,SETTLED,180,180,0.48,22487.95,72455.18,22557.3,72662.19,5568.249999999352,-5568.249999999352,2026-03-30 09:51:00,1937.2500000005857,2026-03-30 11:01:00,5.658892891441599,2026-03-30 09:15:00,-5.658892891441599,2026-03-30 09:15:00,-1837.7499999985957,0.0,-1837.7499999985957,69.34999999999854,207.0100000000093,325,100,2026-03-30,2026-03-30,-0.4918707514910237,0.4918707514910237,180.0
182,5.0,2026-04-01 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,6.503013354688037,6.503013354688037,True,2026-04-01 13:35:00,2026-04-01 13:35:00,SETTLED,260,260,0.6933333333333334,22843.45,73646.16,22762.3,73427.57,7707.499999999709,-7707.499999999709,2026-04-01 13:29:00,4602.249999999822,2026-04-01 09:34:00,6.503013354688037,2026-04-01 09:15:00,6.503013354688037,2026-04-01 09:15:00,-4514.750000000822,0.0,-4514.750000000822,-81.15000000000146,-218.5899999999965,325,100,2026-04-01,2026-04-01,-0.1235000372591982,0.1235000372591982,260.0
183,5.0,2026-04-02 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.642009004493106,5.642009004493106,True,2026-04-02 12:00:00,2026-04-02 12:00:00,SETTLED,165,165,0.44,22221.7,71654.54,22280.6,71850.19,2969.7500000002947,-2969.7500000002947,2026-04-02 09:16:00,4880.00000000111,2026-04-02 09:59:00,5.758614776866243,2026-04-02 09:16:00,-5.758614776866243,2026-04-02 09:16:00,422.5000000015825,0.0,422.5000000015825,58.89999999999782,195.65000000000873,325,100,2026-04-02,2026-04-02,-0.40870890321740044,0.40870890321740044,165.0
184,5.0,2026-04-08 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,11.051214780598883,11.051214780598883,True,2026-04-08 11:55:00,2026-04-08 11:55:00,SETTLED,160,160,0.4266666666666667,23844.7,77063.8,23935.15,77332.78,4889.749999999822,-4889.749999999822,2026-04-08 10:01:00,2806.7500000002838,2026-04-08 10:43:00,11.051214780598883,2026-04-08 09:15:00,11.051214780598883,2026-04-08 09:15:00,2498.250000000644,0.0,2498.250000000644,90.45000000000073,268.9799999999959,325,100,2026-04-08,2026-04-08,0.45719916673667926,0.45719916673667926,160.0
185,5.0,2026-04-13 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-8.250676521302227,8.250676521302227,True,2026-04-13 10:44:00,2026-04-13 10:44:00,SETTLED,89,89,0.23733333333333334,23629.05,76102.49,23723.55,76482.21,838.0000000004657,-838.0000000004657,2026-04-13 09:20:00,7259.500000000116,2026-04-13 10:44:00,8.250676521302227,2026-04-13 09:15:00,-8.250676521302227,2026-04-13 09:15:00,7259.500000000116,0.0,7259.500000000116,94.5,379.72000000000116,325,100,2026-04-13,2026-04-13,-0.47524344880453107,0.47524344880453107,89.0
186,5.0,2026-04-15 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.380977057318739,5.380977057318739,True,2026-04-15 11:03:00,2026-04-15 11:03:00,SETTLED,108,108,0.288,24232.9,78178.23,24208.55,78019.94,0.0,0.0,2026-04-15 09:15:00,8087.999999998829,2026-04-15 09:35:00,5.380977057318739,2026-04-15 09:15:00,5.380977057318739,2026-04-15 09:15:00,7915.24999999865,0.0,7915.24999999865,-24.350000000002183,-158.2899999999936,325,100,2026-04-15,2026-04-15,0.41235673644687937,0.41235673644687937,108.0
187,5.0,2026-04-16 09:15:00,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,5.613156391926996,5.613156391926996,True,2026-04-16 09:47:00,2026-04-16 09:47:00,SETTLED,32,32,0.08533333333333333,24355.15,78553.49,24318.85,78382.62,3414.2500000001746,-3414.2500000001746,2026-04-16 09:30:00,5289.500000000044,2026-04-16 09:47:00,6.028007491515338,2026-04-16 09:16:00,6.028007491515338,2026-04-16 09:16:00,5289.500000000044,0.0,5289.500000000044,-36.30000000000291,-170.8700000000099,325,100,2026-04-16,2026-04-16,0.3003078014793696,0.3003078014793696,32.0
188,5.0,2026-04-22 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-7.219164409086866,7.219164409086866,True,2026-04-22 12:59:00,2026-04-22 12:59:00,SETTLED,224,224,0.5973333333333334,24486.75,78915.09,24429.75,78678.02,8679.250000000411,-8679.250000000411,2026-04-22 12:38:00,2094.0000000010514,2026-04-22 09:16:00,7.219164409086866,2026-04-22 09:15:00,-7.219164409086866,2026-04-22 09:15:00,-5181.999999999243,0.0,-5181.999999999243,-57.0,-237.06999999999243,325,100,2026-04-22,2026-04-22,-0.34153934920862894,0.34153934920862894,224.0
189,5.0,2026-04-23 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-9.712465934688764,9.712465934688764,True,2026-04-23 13:00:00,2026-04-23 13:00:00,SETTLED,225,225,0.6,24153.95,77728.63,24214.7,77840.76,12402.250000000458,-12402.250000000458,2026-04-23 12:42:00,1587.2499999997672,2026-04-23 09:17:00,9.712465934688764,2026-04-23 09:15:00,-9.712465934688764,2026-04-23 09:15:00,-8530.75000000099,0.0,-8530.75000000099,60.75,112.1299999999901,325,100,2026-04-23,2026-04-23,-0.464506213705629,0.464506213705629,225.0
190,5.0,2026-04-30 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.083791849617133,5.083791849617133,True,2026-04-30 11:49:00,2026-04-30 11:49:00,SETTLED,154,154,0.4106666666666667,23976.3,76854.16,23846.8,76449.07,3753.2500000001164,-3753.2500000001164,2026-04-30 10:51:00,7599.750000000582,2026-04-30 10:16:00,5.6610204727555855,2026-04-30 09:18:00,-5.6610204727555855,2026-04-30 09:18:00,1578.5000000003492,0.0,1578.5000000003492,-129.5,-405.0899999999965,325,100,2026-04-30,2026-04-30,-0.4975931572893825,0.4975931572893825,154.0
191,5.0,2026-05-11 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-8.902734897810262,8.902734897810262,True,2026-05-11 11:45:00,2026-05-11 11:45:00,SETTLED,150,150,0.4,23943.2,76506.12,23952.65,76517.72,3970.749999999407,-3970.749999999407,2026-05-11 10:21:00,2650.750000000062,2026-05-11 09:20:00,8.902734897810262,2026-05-11 09:15:00,-8.902734897810262,2026-05-11 09:15:00,-1911.2499999996544,0.0,-1911.2499999996544,9.450000000000728,11.60000000000582,325,100,2026-05-11,2026-05-11,-0.4900414861318218,0.4900414861318218,150.0
192,5.0,2026-05-12 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.311767650759878,6.311767650759878,True,2026-05-12 11:54:00,2026-05-12 11:54:00,SETTLED,159,159,0.424,23732.8,75649.77,23600.05,75235.21,4123.000000000407,-4123.000000000407,2026-05-12 10:56:00,4824.499999999534,2026-05-12 09:16:00,6.311767650759878,2026-05-12 09:15:00,-6.311767650759878,2026-05-12 09:15:00,1687.7500000002328,0.0,1687.7500000002328,-132.75,-414.5599999999977,325,100,2026-05-12,2026-05-12,-0.47238949251650564,0.47238949251650564,159.0
193,5.0,2026-05-15 09:16:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-5.519615053896431,5.519615053896431,True,2026-05-15 09:24:00,2026-05-15 09:24:00,SETTLED,8,8,0.021333333333333333,23729.3,75436.24,23764.9,75638.11,0.0,0.0,2026-05-15 09:16:00,8616.999999998825,2026-05-15 09:24:00,5.519615053896431,2026-05-15 09:16:00,-5.519615053896431,2026-05-15 09:16:00,8616.999999998825,0.0,8616.999999998825,35.60000000000218,201.86999999999534,325,100,2026-05-15,2026-05-15,0.03722423927927365,0.03722423927927365,8.0
194,5.0,2026-05-18 09:15:00,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,-6.422573866267436,6.422573866267436,True,2026-05-18 10:38:00,2026-05-18 10:38:00,SETTLED,83,83,0.22133333333333333,23400.95,74428.31,23431.4,74587.11,49.999999998999556,-49.999999998999556,2026-05-18 09:16:00,5983.750000000055,2026-05-18 10:38:00,6.422573866267436,2026-05-18 09:15:00,-6.422573866267436,2026-05-18 09:15:00,5983.750000000055,0.0,5983.750000000055,30.450000000000728,158.8000000000029,325,100,2026-05-18,2026-05-18,-0.3814429088843837,0.3814429088843837,83.0
