watch_event_id,threshold_abs_z,watch_time,watch_date,watch_trading_date,watch_z,watch_abs_z,watch_side_if_entered,entered,skip_reason,entry_time,entry_z,entry_abs_z,entry_delay_bars,extreme_time_before_entry,extreme_z_before_entry,extreme_abs_z_before_entry,scan_end_time,reversal_confirm_bars_required,reversal_delta_z_required,enable_entry_time_filter,entry_start_time,last_entry_time
1063,3.0,2025-11-14 15:03:00,2025-11-14,2025-11-14,3.5531667784975816,3.5531667784975816,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-14 15:10:00,4.895513872357534,4.895513872357534,2025-11-14 15:16:00,2,0.25,True,09:30,15:15
1064,3.0,2025-11-14 15:28:00,2025-11-14,2025-11-14,4.112313362839021,4.112313362839021,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-14 15:29:00,4.14018213161902,4.14018213161902,2025-11-17 09:16:00,2,0.25,True,09:30,15:15
1065,3.0,2025-11-17 09:29:00,2025-11-17,2025-11-17,3.06609541337997,3.06609541337997,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-17 09:36:00,2.537641458220179,2.537641458220179,7.0,2025-11-17 09:34:00,3.3389492602780906,3.3389492602780906,2025-11-17 09:36:00,2,0.25,True,09:30,15:15
1066,3.0,2025-11-18 09:59:00,2025-11-18,2025-11-18,3.5016538628571205,3.5016538628571205,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-18 10:03:00,2.0286104980050252,2.0286104980050252,4.0,2025-11-18 09:59:00,3.5016538628571205,3.5016538628571205,2025-11-18 10:03:00,2,0.25,True,09:30,15:15
1067,3.0,2025-11-19 10:19:00,2025-11-19,2025-11-19,3.114886137458393,3.114886137458393,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-19 10:22:00,2.5199745009719674,2.5199745009719674,3.0,2025-11-19 10:20:00,3.225593846110186,3.225593846110186,2025-11-19 10:22:00,2,0.25,True,09:30,15:15
1068,3.0,2025-11-20 09:15:00,2025-11-20,2025-11-20,3.1113815825012674,3.1113815825012674,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-20 09:20:00,4.025887812986046,4.025887812986046,2025-11-20 09:22:00,2,0.25,True,09:30,15:15
1069,3.0,2025-11-20 09:38:00,2025-11-20,2025-11-20,3.004210373811186,3.004210373811186,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-20 09:42:00,1.2296255732829993,1.2296255732829993,4.0,2025-11-20 09:38:00,3.004210373811186,3.004210373811186,2025-11-20 09:42:00,2,0.25,True,09:30,15:15
1070,3.0,2025-11-20 13:47:00,2025-11-20,2025-11-20,3.439535697717659,3.439535697717659,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-20 13:49:00,0.9388279156754642,0.9388279156754642,2.0,2025-11-20 13:47:00,3.439535697717659,3.439535697717659,2025-11-20 13:49:00,2,0.25,True,09:30,15:15
1071,3.0,2025-11-20 14:38:00,2025-11-20,2025-11-20,3.1365413467759424,3.1365413467759424,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-20 14:44:00,1.707128037207975,1.707128037207975,6.0,2025-11-20 14:38:00,3.1365413467759424,3.1365413467759424,2025-11-20 14:44:00,2,0.25,True,09:30,15:15
1072,3.0,2025-11-21 09:23:00,2025-11-21,2025-11-21,3.098558104053797,3.098558104053797,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-21 09:23:00,3.098558104053797,3.098558104053797,2025-11-21 09:27:00,2,0.25,True,09:30,15:15
1073,3.0,2025-11-24 12:54:00,2025-11-24,2025-11-24,3.0288059573943844,3.0288059573943844,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-24 12:56:00,1.7814634456045968,1.7814634456045968,2.0,2025-11-24 12:54:00,3.0288059573943844,3.0288059573943844,2025-11-24 12:56:00,2,0.25,True,09:30,15:15
1074,3.0,2025-11-24 15:24:00,2025-11-24,2025-11-24,-3.115408600269916,3.115408600269916,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-24 15:29:00,-4.985825763054367,4.985825763054367,2025-11-25 09:16:00,2,0.25,True,09:30,15:15
1075,3.0,2025-11-25 11:00:00,2025-11-25,2025-11-25,-3.2893362791131273,3.2893362791131273,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-11-25 11:02:00,-2.2328381819777157,2.2328381819777157,2.0,2025-11-25 11:00:00,-3.2893362791131273,3.2893362791131273,2025-11-25 11:02:00,2,0.25,True,09:30,15:15
1076,3.0,2025-11-25 15:00:00,2025-11-25,2025-11-25,-3.0302484519347868,3.0302484519347868,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-11-25 15:07:00,-2.1777963318817677,2.1777963318817677,7.0,2025-11-25 15:05:00,-3.6219000313363052,3.6219000313363052,2025-11-25 15:07:00,2,0.25,True,09:30,15:15
1077,3.0,2025-11-27 09:15:00,2025-11-27,2025-11-27,3.423788710583011,3.423788710583011,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-27 09:15:00,3.423788710583011,3.423788710583011,2025-11-27 09:17:00,2,0.25,True,09:30,15:15
1078,3.0,2025-11-27 09:23:00,2025-11-27,2025-11-27,3.370037224816649,3.370037224816649,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-11-27 09:25:00,3.8263424154839085,3.8263424154839085,2025-11-27 09:27:00,2,0.25,True,09:30,15:15
1079,3.0,2025-11-27 09:28:00,2025-11-27,2025-11-27,4.500985820127982,4.500985820127982,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-11-27 09:33:00,2.9813506824701648,2.9813506824701648,5.0,2025-11-27 09:28:00,4.500985820127982,4.500985820127982,2025-11-27 09:33:00,2,0.25,True,09:30,15:15
1080,3.0,2025-12-01 09:24:00,2025-12-01,2025-12-01,3.035902125255943,3.035902125255943,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-01 09:24:00,3.035902125255943,3.035902125255943,2025-12-01 09:26:00,2,0.25,True,09:30,15:15
1081,3.0,2025-12-01 09:34:00,2025-12-01,2025-12-01,3.1937023308187413,3.1937023308187413,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-12-01 09:42:00,3.0915441904211765,3.0915441904211765,8.0,2025-12-01 09:40:00,3.7509353625966746,3.7509353625966746,2025-12-01 09:42:00,2,0.25,True,09:30,15:15
1082,3.0,2025-12-02 09:28:00,2025-12-02,2025-12-02,-3.008303706908817,3.008303706908817,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-02 09:30:00,-2.5689515444892495,2.5689515444892495,2.0,2025-12-02 09:28:00,-3.008303706908817,3.008303706908817,2025-12-02 09:30:00,2,0.25,True,09:30,15:15
1083,3.0,2025-12-03 11:40:00,2025-12-03,2025-12-03,3.101296909787593,3.101296909787593,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-12-03 11:42:00,2.317162352340211,2.317162352340211,2.0,2025-12-03 11:40:00,3.101296909787593,3.101296909787593,2025-12-03 11:42:00,2,0.25,True,09:30,15:15
1084,3.0,2025-12-04 15:29:00,2025-12-04,2025-12-04,-3.536197413899975,3.536197413899975,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-04 15:29:00,-3.536197413899975,3.536197413899975,2025-12-05 09:18:00,2,0.25,True,09:30,15:15
1085,3.0,2025-12-08 11:57:00,2025-12-08,2025-12-08,3.090617028124177,3.090617028124177,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2025-12-08 12:03:00,1.866039534071945,1.866039534071945,6.0,2025-12-08 11:57:00,3.090617028124177,3.090617028124177,2025-12-08 12:03:00,2,0.25,True,09:30,15:15
1086,3.0,2025-12-09 15:10:00,2025-12-09,2025-12-09,-3.4569360403500196,3.4569360403500196,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-09 15:14:00,-2.144215366637203,2.144215366637203,4.0,2025-12-09 15:10:00,-3.4569360403500196,3.4569360403500196,2025-12-09 15:14:00,2,0.25,True,09:30,15:15
1087,3.0,2025-12-10 09:58:00,2025-12-10,2025-12-10,-3.1104021721696777,3.1104021721696777,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-12-10 09:58:00,-3.1104021721696777,3.1104021721696777,2025-12-10 10:03:00,2,0.25,True,09:30,15:15
1088,3.0,2025-12-10 11:03:00,2025-12-10,2025-12-10,-3.43461679324861,3.43461679324861,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-10 11:05:00,-2.3656130071154875,2.3656130071154875,2.0,2025-12-10 11:03:00,-3.43461679324861,3.43461679324861,2025-12-10 11:05:00,2,0.25,True,09:30,15:15
1089,3.0,2025-12-11 09:45:00,2025-12-11,2025-12-11,-3.0820377437404916,3.0820377437404916,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-11 09:49:00,-1.3043840024888151,1.3043840024888151,4.0,2025-12-11 09:45:00,-3.0820377437404916,3.0820377437404916,2025-12-11 09:49:00,2,0.25,True,09:30,15:15
1090,3.0,2025-12-12 09:15:00,2025-12-12,2025-12-12,3.435088905278981,3.435088905278981,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-12 09:15:00,3.435088905278981,3.435088905278981,2025-12-12 09:22:00,2,0.25,True,09:30,15:15
1091,3.0,2025-12-16 09:19:00,2025-12-16,2025-12-16,-3.515754846857531,3.515754846857531,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-16 09:20:00,-3.775639234866146,3.775639234866146,2025-12-16 09:22:00,2,0.25,True,09:30,15:15
1092,3.0,2025-12-16 09:23:00,2025-12-16,2025-12-16,-3.2048402708373738,3.2048402708373738,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-16 09:24:00,-3.8609185822705956,3.8609185822705956,2025-12-16 09:26:00,2,0.25,True,09:30,15:15
1093,3.0,2025-12-16 09:31:00,2025-12-16,2025-12-16,-3.3850431540696935,3.3850431540696935,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-16 09:34:00,-3.423743586139138,3.423743586139138,3.0,2025-12-16 09:32:00,-4.1023550876340185,4.1023550876340185,2025-12-16 09:34:00,2,0.25,True,09:30,15:15
1094,3.0,2025-12-17 12:10:00,2025-12-17,2025-12-17,-3.717299032801467,3.717299032801467,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-17 12:12:00,-1.3951747471005922,1.3951747471005922,2.0,2025-12-17 12:10:00,-3.717299032801467,3.717299032801467,2025-12-17 12:12:00,2,0.25,True,09:30,15:15
1095,3.0,2025-12-18 09:34:00,2025-12-18,2025-12-18,-3.0567716201584125,3.0567716201584125,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-18 09:36:00,-0.6284937193096143,0.6284937193096143,2.0,2025-12-18 09:34:00,-3.0567716201584125,3.0567716201584125,2025-12-18 09:36:00,2,0.25,True,09:30,15:15
1096,3.0,2025-12-18 11:15:00,2025-12-18,2025-12-18,-3.250724478287598,3.250724478287598,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-18 11:21:00,-2.3681514388835416,2.3681514388835416,6.0,2025-12-18 11:19:00,-3.468919140990004,3.468919140990004,2025-12-18 11:21:00,2,0.25,True,09:30,15:15
1097,3.0,2025-12-24 09:16:00,2025-12-24,2025-12-24,-4.517607794089607,4.517607794089607,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-12-24 09:16:00,-4.517607794089607,4.517607794089607,2025-12-24 09:19:00,2,0.25,True,09:30,15:15
1098,3.0,2025-12-24 09:23:00,2025-12-24,2025-12-24,-3.216094530050313,3.216094530050313,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-24 09:23:00,-3.216094530050313,3.216094530050313,2025-12-24 09:25:00,2,0.25,True,09:30,15:15
1099,3.0,2025-12-24 10:39:00,2025-12-24,2025-12-24,-3.084483262923743,3.084483262923743,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-12-24 10:40:00,-3.087437017120241,3.087437017120241,2025-12-24 10:44:00,2,0.25,True,09:30,15:15
1100,3.0,2025-12-24 10:49:00,2025-12-24,2025-12-24,-3.1462766905677655,3.1462766905677655,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-12-24 10:49:00,-3.1462766905677655,3.1462766905677655,2025-12-24 10:51:00,2,0.25,True,09:30,15:15
1101,3.0,2025-12-24 11:48:00,2025-12-24,2025-12-24,-3.0134258880608638,3.0134258880608638,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-24 11:50:00,-2.1261174230675914,2.1261174230675914,2.0,2025-12-24 11:48:00,-3.0134258880608638,3.0134258880608638,2025-12-24 11:50:00,2,0.25,True,09:30,15:15
1102,3.0,2025-12-24 12:13:00,2025-12-24,2025-12-24,-3.081145302668321,3.081145302668321,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-24 12:18:00,-0.9810983349302692,0.9810983349302692,5.0,2025-12-24 12:13:00,-3.081145302668321,3.081145302668321,2025-12-24 12:18:00,2,0.25,True,09:30,15:15
1103,3.0,2025-12-30 15:29:00,2025-12-30,2025-12-30,3.1072660944173416,3.1072660944173416,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2025-12-30 15:29:00,3.1072660944173416,3.1072660944173416,2025-12-31 09:15:00,2,0.25,True,09:30,15:15
1104,3.0,2025-12-31 09:24:00,2025-12-31,2025-12-31,-3.4084556499298735,3.4084556499298735,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2025-12-31 09:27:00,-3.875201208348421,3.875201208348421,2025-12-31 09:29:00,2,0.25,True,09:30,15:15
1105,3.0,2025-12-31 09:31:00,2025-12-31,2025-12-31,-3.1846465551713563,3.1846465551713563,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2025-12-31 09:34:00,-1.5256770682866834,1.5256770682866834,3.0,2025-12-31 09:32:00,-3.998863131964148,3.998863131964148,2025-12-31 09:34:00,2,0.25,True,09:30,15:15
1106,3.0,2026-01-01 12:17:00,2026-01-01,2026-01-01,-3.0574502887708706,3.0574502887708706,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-01 12:19:00,-2.776445864587398,2.776445864587398,2.0,2026-01-01 12:17:00,-3.0574502887708706,3.0574502887708706,2026-01-01 12:19:00,2,0.25,True,09:30,15:15
1107,3.0,2026-01-01 15:17:00,2026-01-01,2026-01-01,-3.432388231596465,3.432388231596465,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-01 15:17:00,-3.432388231596465,3.432388231596465,2026-01-01 15:19:00,2,0.25,True,09:30,15:15
1108,3.0,2026-01-02 15:29:00,2026-01-02,2026-01-02,3.1982113344296583,3.1982113344296583,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SIGN_FLIP_BEFORE_REVERSAL,,,,,2026-01-02 15:29:00,3.1982113344296583,3.1982113344296583,2026-01-05 09:16:00,2,0.25,True,09:30,15:15
1109,3.0,2026-01-05 12:03:00,2026-01-05,2026-01-05,-3.5582893550858565,3.5582893550858565,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-05 12:10:00,-2.2058165844643036,2.2058165844643036,7.0,2026-01-05 12:03:00,-3.5582893550858565,3.5582893550858565,2026-01-05 12:10:00,2,0.25,True,09:30,15:15
1110,3.0,2026-01-06 09:15:00,2026-01-06,2026-01-06,-6.616123259624657,6.616123259624657,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-06 09:15:00,-6.616123259624657,6.616123259624657,2026-01-06 09:20:00,2,0.25,True,09:30,15:15
1111,3.0,2026-01-06 09:39:00,2026-01-06,2026-01-06,-3.1120304490892075,3.1120304490892075,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-06 09:46:00,-2.7207996844265803,2.7207996844265803,7.0,2026-01-06 09:44:00,-3.243909843843369,3.243909843843369,2026-01-06 09:46:00,2,0.25,True,09:30,15:15
1112,3.0,2026-01-07 10:30:00,2026-01-07,2026-01-07,-3.190976795259199,3.190976795259199,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-07 10:32:00,-2.168456090006987,2.168456090006987,2.0,2026-01-07 10:30:00,-3.190976795259199,3.190976795259199,2026-01-07 10:32:00,2,0.25,True,09:30,15:15
1113,3.0,2026-01-08 09:17:00,2026-01-08,2026-01-08,4.1748361147647035,4.1748361147647035,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-08 09:17:00,4.1748361147647035,4.1748361147647035,2026-01-08 09:21:00,2,0.25,True,09:30,15:15
1114,3.0,2026-01-08 09:25:00,2026-01-08,2026-01-08,3.5020125184285615,3.5020125184285615,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-08 09:25:00,3.5020125184285615,3.5020125184285615,2026-01-08 09:29:00,2,0.25,True,09:30,15:15
1115,3.0,2026-01-08 09:31:00,2026-01-08,2026-01-08,4.1504157165789834,4.1504157165789834,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2026-01-08 09:43:00,2.2001561164421903,2.2001561164421903,12.0,2026-01-08 09:32:00,4.691926096736019,4.691926096736019,2026-01-08 09:43:00,2,0.25,True,09:30,15:15
1116,3.0,2026-01-12 09:20:00,2026-01-12,2026-01-12,-3.1026844180975326,3.1026844180975326,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-12 09:21:00,-3.2213035982222484,3.2213035982222484,2026-01-12 09:23:00,2,0.25,True,09:30,15:15
1117,3.0,2026-01-12 09:53:00,2026-01-12,2026-01-12,-3.105061973226332,3.105061973226332,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-12 09:55:00,-2.187193639293023,2.187193639293023,2.0,2026-01-12 09:53:00,-3.105061973226332,3.105061973226332,2026-01-12 09:55:00,2,0.25,True,09:30,15:15
1118,3.0,2026-01-13 09:15:00,2026-01-13,2026-01-13,3.0850705170042922,3.0850705170042922,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-13 09:15:00,3.0850705170042922,3.0850705170042922,2026-01-13 09:17:00,2,0.25,True,09:30,15:15
1119,3.0,2026-01-13 12:15:00,2026-01-13,2026-01-13,-3.094583797372223,3.094583797372223,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-13 12:17:00,-1.9122134713071797,1.9122134713071797,2.0,2026-01-13 12:15:00,-3.094583797372223,3.094583797372223,2026-01-13 12:17:00,2,0.25,True,09:30,15:15
1120,3.0,2026-01-16 09:15:00,2026-01-16,2026-01-16,3.08918269288939,3.08918269288939,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-16 09:15:00,3.08918269288939,3.08918269288939,2026-01-16 09:17:00,2,0.25,True,09:30,15:15
1121,3.0,2026-01-16 09:29:00,2026-01-16,2026-01-16,3.384902352424905,3.384902352424905,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2026-01-16 09:31:00,3.020171288729659,3.020171288729659,2.0,2026-01-16 09:29:00,3.384902352424905,3.384902352424905,2026-01-16 09:31:00,2,0.25,True,09:30,15:15
1122,3.0,2026-01-19 09:15:00,2026-01-19,2026-01-19,-5.063673923296572,5.063673923296572,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-19 09:15:00,-5.063673923296572,5.063673923296572,2026-01-19 09:17:00,2,0.25,True,09:30,15:15
1123,3.0,2026-01-19 09:38:00,2026-01-19,2026-01-19,-3.4363993571352283,3.4363993571352283,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-19 09:42:00,-2.492667855028107,2.492667855028107,4.0,2026-01-19 09:40:00,-3.5015473692294323,3.5015473692294323,2026-01-19 09:42:00,2,0.25,True,09:30,15:15
1124,3.0,2026-01-21 09:15:00,2026-01-21,2026-01-21,-6.208370378098307,6.208370378098307,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-21 09:33:00,-2.924350088601942,2.924350088601942,18.0,2026-01-21 09:26:00,-6.313268751541001,6.313268751541001,2026-01-21 09:33:00,2,0.25,True,09:30,15:15
1125,3.0,2026-01-27 09:15:00,2026-01-27,2026-01-27,-4.93806713350663,4.93806713350663,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-27 09:17:00,-5.470063719608527,5.470063719608527,2026-01-27 09:19:00,2,0.25,True,09:30,15:15
1126,3.0,2026-01-27 09:38:00,2026-01-27,2026-01-27,-3.1033881084073798,3.1033881084073798,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-01-27 09:42:00,-1.3432495199593677,1.3432495199593677,4.0,2026-01-27 09:38:00,-3.1033881084073798,3.1033881084073798,2026-01-27 09:42:00,2,0.25,True,09:30,15:15
1127,3.0,2026-01-28 09:16:00,2026-01-28,2026-01-28,4.744341366158337,4.744341366158337,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-28 09:16:00,4.744341366158337,4.744341366158337,2026-01-28 09:18:00,2,0.25,True,09:30,15:15
1128,3.0,2026-01-28 09:19:00,2026-01-28,2026-01-28,3.7817905856642096,3.7817905856642096,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-01-28 09:20:00,5.05705660454869,5.05705660454869,2026-01-28 09:22:00,2,0.25,True,09:30,15:15
1129,3.0,2026-01-28 09:26:00,2026-01-28,2026-01-28,3.2178097970909874,3.2178097970909874,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2026-01-28 09:33:00,1.597932382129875,1.597932382129875,7.0,2026-01-28 09:26:00,3.2178097970909874,3.2178097970909874,2026-01-28 09:33:00,2,0.25,True,09:30,15:15
1130,3.0,2026-02-02 09:19:00,2026-02-02,2026-02-02,3.960246341615664,3.960246341615664,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-02-02 09:19:00,3.960246341615664,3.960246341615664,2026-02-02 09:21:00,2,0.25,True,09:30,15:15
1131,3.0,2026-02-02 09:22:00,2026-02-02,2026-02-02,4.797867920267336,4.797867920267336,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-02-02 09:24:00,5.189648371624266,5.189648371624266,2026-02-02 09:26:00,2,0.25,True,09:30,15:15
1132,3.0,2026-02-02 09:31:00,2026-02-02,2026-02-02,4.5319523639871955,4.5319523639871955,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2026-02-02 09:33:00,3.205667776746099,3.205667776746099,2.0,2026-02-02 09:31:00,4.5319523639871955,4.5319523639871955,2026-02-02 09:33:00,2,0.25,True,09:30,15:15
1133,3.0,2026-02-02 12:19:00,2026-02-02,2026-02-02,3.138331146342242,3.138331146342242,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2026-02-02 12:21:00,1.8225056530720085,1.8225056530720085,2.0,2026-02-02 12:19:00,3.138331146342242,3.138331146342242,2026-02-02 12:21:00,2,0.25,True,09:30,15:15
1134,3.0,2026-02-03 09:15:00,2026-02-03,2026-02-03,9.577517150936043,9.577517150936043,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-02-03 09:15:00,9.577517150936043,9.577517150936043,2026-02-03 09:17:00,2,0.25,True,09:30,15:15
1135,3.0,2026-02-03 09:40:00,2026-02-03,2026-02-03,3.2646662630288206,3.2646662630288206,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2026-02-03 09:49:00,2.7343314370872815,2.7343314370872815,9.0,2026-02-03 09:40:00,3.2646662630288206,3.2646662630288206,2026-02-03 09:49:00,2,0.25,True,09:30,15:15
1136,3.0,2026-02-04 09:15:00,2026-02-04,2026-02-04,-6.014627944933088,6.014627944933088,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-02-04 09:16:00,-6.151991923304852,6.151991923304852,2026-02-04 09:24:00,2,0.25,True,09:30,15:15
1137,3.0,2026-02-04 09:34:00,2026-02-04,2026-02-04,-3.0875920919907416,3.0875920919907416,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-02-04 09:39:00,-2.750962660537888,2.750962660537888,5.0,2026-02-04 09:37:00,-3.0879643601728533,3.0879643601728533,2026-02-04 09:39:00,2,0.25,True,09:30,15:15
1138,3.0,2026-02-05 09:17:00,2026-02-05,2026-02-05,3.0154667210913737,3.0154667210913737,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2026-02-05 09:17:00,3.0154667210913737,3.0154667210913737,2026-02-05 09:21:00,2,0.25,True,09:30,15:15
1139,3.0,2026-02-05 13:13:00,2026-02-05,2026-02-05,-3.133322813343398,3.133322813343398,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2026-02-05 13:15:00,-2.2861027038255393,2.2861027038255393,2.0,2026-02-05 13:13:00,-3.133322813343398,3.133322813343398,2026-02-05 13:15:00,2,0.25,True,09:30,15:15
1140,3.0,2026-02-09 09:16:00,2026-02-09,2026-02-09,3.1115961810837427,3.1115961810837427,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2026-02-09 09:16:00,3.1115961810837427,3.1115961810837427,2026-02-09 09:23:00,2,0.25,True,09:30,15:15
